,index,Season,Date,Time,Stadium,Team1,Team1_Pitcher,T,Result,Team2,Team2_Pitcher,T2,Win_Pit,Lose_Pit,Save,Audience,GameResult,Year,Month,Day,Game_idx,dummy_win,dummy_lose,dummy_draw
21286,26895,정규,1991-05-18,,군산,쌍방울,,,L 5:7,해태,,,,,,,L,1991,05,18,37,0,1,0
21287,26896,정규,1991-05-19,,군산,쌍방울,,,W 10:7,해태,,,,,,,W,1991,05,19,38,1,0,0
21288,26140,정규,1991-05-21,,@잠실,쌍방울,,,W 4:3,OB,,,,,,,W,1991,05,21,39,1,0,0
21289,26141,정규,1991-05-22,,@잠실,쌍방울,,,W 6:3,OB,,,,,,,W,1991,05,22,40,1,0,0
21290,26142,정규,1991-05-23,,@잠실,쌍방울,,,L 0:3,OB,,,,,,,L,1991,05,23,41,0,1,0
21291,26304,정규,1991-05-24,,전주,쌍방울,,,L 0:6,롯데,,,,,,,L,1991,05,24,42,0,1,0
21292,26305,정규,1991-05-27,,전주,쌍방울,,,W 6:2,롯데,,,,,,,W,1991,05,27,43,1,0,0
21293,26470,정규,1991-05-28,,@대전,쌍방울,,,L 1:2,빙그레,,,,,,,L,1991,05,28,44,0,1,0
21294,26471,정규,1991-05-29,,@대전,쌍방울,,,W 5:1,빙그레,,,,,,,W,1991,05,29,45,1,0,0
21295,26472,정규,1991-05-30,,@대전,쌍방울,,,L 0:4,빙그레,,,,,,,L,1991,05,30,46,0,1,0
21296,26143,정규,1991-05-31,,전주,쌍방울,,,W 3:1,OB,,,,,,,W,1991,05,31,47,1,0,0
21297,26693,정규,1991-06-03,,@인천,쌍방울,,,W 6:4,태평양,,,,,,,W,1991,06,03,48,1,0,0
21298,26694,정규,1991-06-05,,@인천,쌍방울,,,L 2:7,태평양,,,,,,,L,1991,06,05,49,0,1,0
21299,26695,정규,1991-06-06,,@인천,쌍방울,,,L 0:6,태평양,,,,,,,L,1991,06,06,50,0,1,0
21300,25977,정규,1991-06-07,,@잠실,쌍방울,,,W 2:1,LG,,,,,,,W,1991,06,07,51,1,0,0
21301,25978,정규,1991-06-08,,@잠실,쌍방울,,,L 2:7,LG,,,,,,,L,1991,06,08,52,0,1,0
21302,25979,정규,1991-06-10,,@잠실,쌍방울,,,L 8:10,LG,,,,,,,L,1991,06,10,53,0,1,0
21303,26525,정규,1991-06-11,,@대구,쌍방울,,,W 1:0,삼성,,,,,,,W,1991,06,11,54,1,0,0
21304,26526,정규,1991-06-12,,@대구,쌍방울,,,W 8:2,삼성,,,,,,,W,1991,06,12,55,1,0,0
21305,26527,정규,1991-06-13,,@대구,쌍방울,,,L 2:11,삼성,,,,,,,L,1991,06,13,56,0,1,0
21306,25980,정규,1991-06-14,,전주,쌍방울,,,W 7:2,LG,,,,,,,W,1991,06,14,57,1,0,0
21307,25981,정규,1991-06-15,,전주,쌍방울,,,L 2:3,LG,,,,,,,L,1991,06,15,58,0,1,0
21308,25982,정규,1991-06-16,,전주,쌍방울,,,W 12:3,LG,,,,,,,W,1991,06,16,59,1,0,0
21309,26306,정규,1991-06-18,,@마산,쌍방울,,,L 1:5,롯데,,,,,,,L,1991,06,18,60,0,1,0
21310,26307,정규,1991-06-19,,@마산,쌍방울,,,W 12:4,롯데,,,,,,,W,1991,06,19,61,1,0,0
21311,26308,정규,1991-06-20,,@마산,쌍방울,,,L 1:10,롯데,,,,,,,L,1991,06,20,62,0,1,0
21312,26528,정규,1991-06-28,,전주,쌍방울,,,W 10:3,삼성,,,,,,,W,1991,06,28,63,1,0,0
21313,26529,정규,1991-06-30,,전주,쌍방울,,,L 4:8,삼성,,,,,,,L,1991,06,30,64,0,1,0
21314,26530,정규,1991-07-01,,전주,쌍방울,,,L 3:6,삼성,,,,,,,L,1991,07,01,65,0,1,0
21315,26897,정규,1991-07-02,,전주,쌍방울,,,L 1:2,해태,,,,,,,L,1991,07,02,66,0,1,0
21316,26898,정규,1991-07-03,,전주,쌍방울,,,D 5:5,해태,,,,,,,D,1991,07,03,67,0,0,1
21317,26309,정규,1991-07-05,,@사직,쌍방울,,,L 2:3,롯데,,,,,,,L,1991,07,05,68,0,1,0
21318,26310,정규,1991-07-06,,@사직,쌍방울,,,W 8:1,롯데,,,,,,,W,1991,07,06,69,1,0,0
21319,26473,정규,1991-07-11,,전주,쌍방울,,,L 2:8,빙그레,,,,,,,L,1991,07,11,70,0,1,0
21320,26696,정규,1991-07-13,,전주,쌍방울,,,W 1:0,태평양,,,,,,,W,1991,07,13,71,1,0,0
21321,26697,정규,1991-07-14,,전주,쌍방울,,,L 1:5,태평양,,,,,,,L,1991,07,14,72,0,1,0
21322,26144,정규,1991-07-16,,@잠실,쌍방울,,,D 5:5,OB,,,,,,,D,1991,07,16,73,0,0,1
21323,26145,정규,1991-07-17,,@잠실,쌍방울,,,L 1:2,OB,,,,,,,L,1991,07,17,74,0,1,0
21324,26146,정규,1991-07-18,,@잠실,쌍방울,,,W 7:0,OB,,,,,,,W,1991,07,18,75,1,0,0
21325,26531,정규,1991-07-19,,@대구,쌍방울,,,L 1:4,삼성,,,,,,,L,1991,07,19,76,0,1,0
21326,26532,정규,1991-07-22,,@대구,쌍방울,,,L 3:5,삼성,,,,,,,L,1991,07,22,77,0,1,0
21327,25983,정규,1991-07-24,,전주,쌍방울,,,W 14:6,LG,,,,,,,W,1991,07,24,78,1,0,0
21328,25984,정규,1991-07-24,,전주,쌍방울,,,L 0:3,LG,,,,,,,L,1991,07,24,79,0,1,0
21329,26147,정규,1991-07-26,,전주,쌍방울,,,W 3:1,OB,,,,,,,W,1991,07,26,80,1,0,0
21330,26148,정규,1991-07-27,,전주,쌍방울,,,W 9:5,OB,,,,,,,W,1991,07,27,81,1,0,0
21331,26149,정규,1991-07-28,,전주,쌍방울,,,L 3:4,OB,,,,,,,L,1991,07,28,82,0,1,0
21332,26698,정규,1991-08-02,,@인천,쌍방울,,,L 1:5,태평양,,,,,,,L,1991,08,02,83,0,1,0
21333,26699,정규,1991-08-03,,@인천,쌍방울,,,W 10:1,태평양,,,,,,,W,1991,08,03,84,1,0,0
21334,26700,정규,1991-08-04,,@인천,쌍방울,,,W 10:3,태평양,,,,,,,W,1991,08,04,85,1,0,0
21335,25985,정규,1991-08-06,,@잠실,쌍방울,,,L 3:9,LG,,,,,,,L,1991,08,06,86,0,1,0
21336,25986,정규,1991-08-07,,@잠실,쌍방울,,,W 9:1,LG,,,,,,,W,1991,08,07,87,1,0,0
21337,25987,정규,1991-08-08,,@잠실,쌍방울,,,W 1:0,LG,,,,,,,W,1991,08,08,88,1,0,0
21338,26533,정규,1991-08-10,,전주,쌍방울,,,L 5:14,삼성,,,,,,,L,1991,08,10,89,0,1,0
21339,26534,정규,1991-08-11,,전주,쌍방울,,,W 7:2,삼성,,,,,,,W,1991,08,11,90,1,0,0
21340,26535,정규,1991-08-12,,전주,쌍방울,,,L 2:6,삼성,,,,,,,L,1991,08,12,91,0,1,0
21341,26899,정규,1991-08-14,,@광주,쌍방울,,,W 1:0,해태,,,,,,,W,1991,08,14,92,1,0,0
21342,26900,정규,1991-08-14,,@광주,쌍방울,,,D 1:1,해태,,,,,,,D,1991,08,14,93,0,0,1
21343,26901,정규,1991-08-15,,@광주,쌍방울,,,L 0:5,해태,,,,,,,L,1991,08,15,94,0,1,0
21344,26474,정규,1991-08-16,,@청주,쌍방울,,,L 1:2,빙그레,,,,,,,L,1991,08,16,95,0,1,0
21345,26475,정규,1991-08-17,,@청주,쌍방울,,,L 3:4,빙그레,,,,,,,L,1991,08,17,96,0,1,0
21346,26476,정규,1991-08-18,,@청주,쌍방울,,,W 3:1,빙그레,,,,,,,W,1991,08,18,97,1,0,0
21347,26311,정규,1991-08-20,,전주,쌍방울,,,W 2:1,롯데,,,,,,,W,1991,08,20,98,1,0,0
21348,26312,정규,1991-08-21,,전주,쌍방울,,,L 1:7,롯데,,,,,,,L,1991,08,21,99,0,1,0
21349,26313,정규,1991-08-21,,전주,쌍방울,,,W 3:1,롯데,,,,,,,W,1991,08,21,100,1,0,0
21350,26701,정규,1991-08-24,,전주,쌍방울,,,W 4:1,태평양,,,,,,,W,1991,08,24,101,1,0,0
21351,26702,정규,1991-08-24,,전주,쌍방울,,,W 1:0,태평양,,,,,,,W,1991,08,24,102,1,0,0
21352,26703,정규,1991-08-25,,전주,쌍방울,,,W 16:2,태평양,,,,,,,W,1991,08,25,103,1,0,0
21353,26704,정규,1991-08-26,,전주,쌍방울,,,W 2:1,태평양,,,,,,,W,1991,08,26,104,1,0,0
21354,26902,정규,1991-08-27,,전주,쌍방울,,,L 5:8,해태,,,,,,,L,1991,08,27,105,0,1,0
21355,26903,정규,1991-08-28,,전주,쌍방울,,,W 7:2,해태,,,,,,,W,1991,08,28,106,1,0,0
21356,26904,정규,1991-08-28,,전주,쌍방울,,,L 8:11,해태,,,,,,,L,1991,08,28,107,0,1,0
21357,26905,정규,1991-08-29,,전주,쌍방울,,,L 4:13,해태,,,,,,,L,1991,08,29,108,0,1,0
21358,26314,정규,1991-08-30,,@사직,쌍방울,,,L 3:6,롯데,,,,,,,L,1991,08,30,109,0,1,0
21359,26315,정규,1991-08-31,,@사직,쌍방울,,,L 4:9,롯데,,,,,,,L,1991,08,31,110,0,1,0
21360,26316,정규,1991-08-31,,@사직,쌍방울,,,L 0:4,롯데,,,,,,,L,1991,08,31,111,0,1,0
21361,26317,정규,1991-09-01,,@사직,쌍방울,,,L 1:2,롯데,,,,,,,L,1991,09,01,112,0,1,0
21362,26150,정규,1991-09-04,,@잠실,쌍방울,,,L 1:4,OB,,,,,,,L,1991,09,04,113,0,1,0
21363,26477,정규,1991-09-07,,전주,쌍방울,,,L 3:4,빙그레,,,,,,,L,1991,09,07,114,0,1,0
21364,26478,정규,1991-09-07,,전주,쌍방울,,,W 4:3,빙그레,,,,,,,W,1991,09,07,115,1,0,0
21365,26479,정규,1991-09-08,,전주,쌍방울,,,W 6:5,빙그레,,,,,,,W,1991,09,08,116,1,0,0
21366,26480,정규,1991-09-09,,전주,쌍방울,,,L 4:9,빙그레,,,,,,,L,1991,09,09,117,0,1,0
21367,26536,정규,1991-09-10,,@대구,쌍방울,,,W 10:6,삼성,,,,,,,W,1991,09,10,118,1,0,0
21368,26318,정규,1991-09-11,,전주,쌍방울,,,W 9:3,롯데,,,,,,,W,1991,09,11,119,1,0,0
21369,25988,정규,1991-09-12,,전주,쌍방울,,,W 18:4,LG,,,,,,,W,1991,09,12,120,1,0,0
21370,26481,정규,1991-09-14,,전주,쌍방울,,,L 6:13,빙그레,,,,,,,L,1991,09,14,121,0,1,0
21371,26151,정규,1991-09-16,,전주,쌍방울,,,W 11:2,OB,,,,,,,W,1991,09,16,122,1,0,0
21372,26152,정규,1991-09-17,,전주,쌍방울,,,L 5:12,OB,,,,,,,L,1991,09,17,123,0,1,0
21373,26906,정규,1991-09-18,,@광주,쌍방울,,,L 1:3,해태,,,,,,,L,1991,09,18,124,0,1,0
21374,26153,정규,1991-09-19,,@잠실,쌍방울,,,L 0:2,OB,,,,,,,L,1991,09,19,125,0,1,0
21375,26154,정규,1991-09-19,,@잠실,쌍방울,,,L 2:7,OB,,,,,,,L,1991,09,19,126,0,1,0
21376,26537,정규,1992-04-04,,@대구,쌍방울,,,L 0:4,삼성,,,,,,,L,1992,04,04,1,0,1,0
21377,26538,정규,1992-04-05,,@대구,쌍방울,,,L 5:6,삼성,,,,,,,L,1992,04,05,2,0,1,0
21378,26319,정규,1992-04-07,,전주,쌍방울,,,W 6:2,롯데,,,,,,,W,1992,04,07,3,1,0,0
21379,26320,정규,1992-04-08,,전주,쌍방울,,,L 5:6,롯데,,,,,,,L,1992,04,08,4,0,1,0
21380,26482,정규,1992-04-12,,@대전,쌍방울,,,L 3:8,빙그레,,,,,,,L,1992,04,12,5,0,1,0
21381,26907,정규,1992-04-14,,전주,쌍방울,,,W 6:4,해태,,,,,,,W,1992,04,14,6,1,0,0
21382,26908,정규,1992-04-15,,전주,쌍방울,,,W 4:0,해태,,,,,,,W,1992,04,15,7,1,0,0
21383,26909,정규,1992-04-16,,전주,쌍방울,,,L 3:5,해태,,,,,,,L,1992,04,16,8,0,1,0
21384,25989,정규,1992-04-17,,@잠실,쌍방울,,,W 4:3,LG,,,,,,,W,1992,04,17,9,1,0,0
21385,25990,정규,1992-04-19,,@잠실,쌍방울,,,L 4:5,LG,,,,,,,L,1992,04,19,10,0,1,0
21386,25991,정규,1992-04-19,,@잠실,쌍방울,,,W 3:2,LG,,,,,,,W,1992,04,19,11,1,0,0
21387,26705,정규,1992-04-22,,@인천,쌍방울,,,D 2:2,태평양,,,,,,,D,1992,04,22,12,0,0,1
21388,26706,정규,1992-04-22,,@인천,쌍방울,,,W 3:2,태평양,,,,,,,W,1992,04,22,13,1,0,0
21389,26707,정규,1992-04-23,,@인천,쌍방울,,,L 3:14,태평양,,,,,,,L,1992,04,23,14,0,1,0
21390,25992,정규,1992-04-24,,전주,쌍방울,,,L 10:18,LG,,,,,,,L,1992,04,24,15,0,1,0
21391,25993,정규,1992-04-25,,전주,쌍방울,,,W 10:5,LG,,,,,,,W,1992,04,25,16,1,0,0
21392,25994,정규,1992-04-26,,전주,쌍방울,,,W 8:6,LG,,,,,,,W,1992,04,26,17,1,0,0
21393,26539,정규,1992-04-28,,@대구,쌍방울,,,L 1:2,삼성,,,,,,,L,1992,04,28,18,0,1,0
21394,26540,정규,1992-04-29,,@대구,쌍방울,,,L 3:7,삼성,,,,,,,L,1992,04,29,19,0,1,0
21395,26541,정규,1992-04-30,,@대구,쌍방울,,,L 2:3,삼성,,,,,,,L,1992,04,30,20,0,1,0
21396,26155,정규,1992-05-01,,@잠실,쌍방울,,,L 3:5,OB,,,,,,,L,1992,05,01,21,0,1,0
21397,26156,정규,1992-05-02,,@잠실,쌍방울,,,L 3:4,OB,,,,,,,L,1992,05,02,22,0,1,0
21398,26157,정규,1992-05-03,,@잠실,쌍방울,,,L 1:3,OB,,,,,,,L,1992,05,03,23,0,1,0
21399,26708,정규,1992-05-05,,전주,쌍방울,,,L 2:3,태평양,,,,,,,L,1992,05,05,24,0,1,0
21400,26709,정규,1992-05-06,,전주,쌍방울,,,W 4:3,태평양,,,,,,,W,1992,05,06,25,1,0,0
21401,26321,정규,1992-05-08,,@사직,쌍방울,,,L 2:3,롯데,,,,,,,L,1992,05,08,26,0,1,0
21402,26322,정규,1992-05-09,,@사직,쌍방울,,,L 8:10,롯데,,,,,,,L,1992,05,09,27,0,1,0
21403,26323,정규,1992-05-10,,@사직,쌍방울,,,W 4:2,롯데,,,,,,,W,1992,05,10,28,1,0,0
21404,26910,정규,1992-05-12,,@광주,쌍방울,,,L 0:12,해태,,,,,,,L,1992,05,12,29,0,1,0
21405,26911,정규,1992-05-13,,@광주,쌍방울,,,L 2:8,해태,,,,,,,L,1992,05,13,30,0,1,0
21406,26912,정규,1992-05-14,,@광주,쌍방울,,,L 1:4,해태,,,,,,,L,1992,05,14,31,0,1,0
21407,26158,정규,1992-05-15,,전주,쌍방울,,,W 7:3,OB,,,,,,,W,1992,05,15,32,1,0,0
21408,26159,정규,1992-05-16,,전주,쌍방울,,,W 7:4,OB,,,,,,,W,1992,05,16,33,1,0,0
21409,26160,정규,1992-05-17,,전주,쌍방울,,,L 5:12,OB,,,,,,,L,1992,05,17,34,0,1,0
21410,26913,정규,1992-05-19,,전주,쌍방울,,,L 5:8,해태,,,,,,,L,1992,05,19,35,0,1,0
21411,26914,정규,1992-05-20,,전주,쌍방울,,,W 5:4,해태,,,,,,,W,1992,05,20,36,1,0,0
21412,26915,정규,1992-05-21,,전주,쌍방울,,,L 4:6,해태,,,,,,,L,1992,05,21,37,0,1,0
21413,26483,정규,1992-05-22,,@청주,쌍방울,,,L 0:10,빙그레,,,,,,,L,1992,05,22,38,0,1,0
21414,26484,정규,1992-05-23,,@청주,쌍방울,,,L 5:6,빙그레,,,,,,,L,1992,05,23,39,0,1,0
21415,26485,정규,1992-05-23,,@청주,쌍방울,,,L 4:7,빙그레,,,,,,,L,1992,05,23,40,0,1,0
21416,26486,정규,1992-05-24,,@청주,쌍방울,,,L 6:7,빙그레,,,,,,,L,1992,05,24,41,0,1,0
21417,26161,정규,1992-05-26,,전주,쌍방울,,,L 2:9,OB,,,,,,,L,1992,05,26,42,0,1,0
21418,26162,정규,1992-05-27,,전주,쌍방울,,,W 4:3,OB,,,,,,,W,1992,05,27,43,1,0,0
21419,26163,정규,1992-05-28,,전주,쌍방울,,,W 9:0,OB,,,,,,,W,1992,05,28,44,1,0,0
21420,26710,정규,1992-05-29,,@인천,쌍방울,,,L 2:3,태평양,,,,,,,L,1992,05,29,45,0,1,0
21421,26711,정규,1992-05-30,,@인천,쌍방울,,,L 4:5,태평양,,,,,,,L,1992,05,30,46,0,1,0
21422,26712,정규,1992-05-31,,@인천,쌍방울,,,L 1:2,태평양,,,,,,,L,1992,05,31,47,0,1,0
21423,26487,정규,1992-06-02,,전주,쌍방울,,,L 7:8,빙그레,,,,,,,L,1992,06,02,48,0,1,0
21424,26488,정규,1992-06-03,,전주,쌍방울,,,W 4:3,빙그레,,,,,,,W,1992,06,03,49,1,0,0
21425,26916,정규,1992-06-05,,@광주,쌍방울,,,L 7:9,해태,,,,,,,L,1992,06,05,50,0,1,0
21426,26917,정규,1992-06-06,,@광주,쌍방울,,,L 1:12,해태,,,,,,,L,1992,06,06,51,0,1,0
21427,26542,정규,1992-06-09,,전주,쌍방울,,,L 4:5,삼성,,,,,,,L,1992,06,09,52,0,1,0
21428,26543,정규,1992-06-10,,전주,쌍방울,,,L 0:4,삼성,,,,,,,L,1992,06,10,53,0,1,0
21429,26544,정규,1992-06-11,,전주,쌍방울,,,W 5:3,삼성,,,,,,,W,1992,06,11,54,1,0,0
21430,26713,정규,1992-06-12,,전주,쌍방울,,,L 5:8,태평양,,,,,,,L,1992,06,12,55,0,1,0
21431,26714,정규,1992-06-13,,전주,쌍방울,,,W 6:1,태평양,,,,,,,W,1992,06,13,56,1,0,0
21432,26715,정규,1992-06-13,,전주,쌍방울,,,L 1:5,태평양,,,,,,,L,1992,06,13,57,0,1,0
21433,26716,정규,1992-06-14,,전주,쌍방울,,,L 4:5,태평양,,,,,,,L,1992,06,14,58,0,1,0
21434,26164,정규,1992-06-16,,@잠실,쌍방울,,,W 9:3,OB,,,,,,,W,1992,06,16,59,1,0,0
21435,26165,정규,1992-06-17,,@잠실,쌍방울,,,L 1:9,OB,,,,,,,L,1992,06,17,60,0,1,0
21436,26166,정규,1992-06-18,,@잠실,쌍방울,,,L 4:5,OB,,,,,,,L,1992,06,18,61,0,1,0
21437,26918,정규,1992-06-26,,전주,쌍방울,,,W 5:1,해태,,,,,,,W,1992,06,26,62,1,0,0
21438,26919,정규,1992-06-27,,전주,쌍방울,,,W 3:2,해태,,,,,,,W,1992,06,27,63,1,0,0
21439,26920,정규,1992-06-28,,전주,쌍방울,,,L 6:22,해태,,,,,,,L,1992,06,28,64,0,1,0
21440,26489,정규,1992-06-30,,@대전,쌍방울,,,W 9:2,빙그레,,,,,,,W,1992,06,30,65,1,0,0
21441,26490,정규,1992-07-01,,@대전,쌍방울,,,W 6:0,빙그레,,,,,,,W,1992,07,01,66,1,0,0
21442,26491,정규,1992-07-01,,@대전,쌍방울,,,L 1:6,빙그레,,,,,,,L,1992,07,01,67,0,1,0
21443,26492,정규,1992-07-02,,@대전,쌍방울,,,L 4:6,빙그레,,,,,,,L,1992,07,02,68,0,1,0
21444,26167,정규,1992-07-03,,전주,쌍방울,,,L 9:11,OB,,,,,,,L,1992,07,03,69,0,1,0
21445,26168,정규,1992-07-04,,전주,쌍방울,,,W 5:2,OB,,,,,,,W,1992,07,04,70,1,0,0
21446,26169,정규,1992-07-05,,전주,쌍방울,,,W 5:3,OB,,,,,,,W,1992,07,05,71,1,0,0
21447,26545,정규,1992-07-07,,전주,쌍방울,,,W 6:5,삼성,,,,,,,W,1992,07,07,72,1,0,0
21448,26546,정규,1992-07-08,,전주,쌍방울,,,L 1:4,삼성,,,,,,,L,1992,07,08,73,0,1,0
21449,26547,정규,1992-07-09,,전주,쌍방울,,,L 3:5,삼성,,,,,,,L,1992,07,09,74,0,1,0
21450,26717,정규,1992-07-12,,@인천,쌍방울,,,W 13:1,태평양,,,,,,,W,1992,07,12,75,1,0,0
21451,26718,정규,1992-07-12,,@인천,쌍방울,,,L 4:6,태평양,,,,,,,L,1992,07,12,76,0,1,0
21452,26493,정규,1992-07-14,,전주,쌍방울,,,L 0:4,빙그레,,,,,,,L,1992,07,14,77,0,1,0
21453,26494,정규,1992-07-15,,전주,쌍방울,,,L 6:15,빙그레,,,,,,,L,1992,07,15,78,0,1,0
21454,26495,정규,1992-07-15,,전주,쌍방울,,,L 0:6,빙그레,,,,,,,L,1992,07,15,79,0,1,0
21455,26921,정규,1992-07-18,,@광주,쌍방울,,,L 1:9,해태,,,,,,,L,1992,07,18,80,0,1,0
21456,26922,정규,1992-07-18,,@광주,쌍방울,,,L 1:4,해태,,,,,,,L,1992,07,18,81,0,1,0
21457,26923,정규,1992-07-19,,@광주,쌍방울,,,L 3:6,해태,,,,,,,L,1992,07,19,82,0,1,0
21458,26324,정규,1992-07-21,,전주,쌍방울,,,W 5:0,롯데,,,,,,,W,1992,07,21,83,1,0,0
21459,26325,정규,1992-07-22,,전주,쌍방울,,,W 5:4,롯데,,,,,,,W,1992,07,22,84,1,0,0
21460,26326,정규,1992-07-22,,전주,쌍방울,,,L 3:9,롯데,,,,,,,L,1992,07,22,85,0,1,0
21461,26327,정규,1992-07-23,,전주,쌍방울,,,L 4:9,롯데,,,,,,,L,1992,07,23,86,0,1,0
21462,26170,정규,1992-07-24,,@잠실,쌍방울,,,W 3:1,OB,,,,,,,W,1992,07,24,87,1,0,0
21463,26171,정규,1992-07-25,,@잠실,쌍방울,,,L 1:3,OB,,,,,,,L,1992,07,25,88,0,1,0
21464,26172,정규,1992-07-26,,@잠실,쌍방울,,,L 0:2,OB,,,,,,,L,1992,07,26,89,0,1,0
21465,25995,정규,1992-07-28,,전주,쌍방울,,,W 8:4,LG,,,,,,,W,1992,07,28,90,1,0,0
21466,25996,정규,1992-07-29,,전주,쌍방울,,,W 5:3,LG,,,,,,,W,1992,07,29,91,1,0,0
21467,25997,정규,1992-07-30,,전주,쌍방울,,,L 8:10,LG,,,,,,,L,1992,07,30,92,0,1,0
21468,26328,정규,1992-07-31,,전주,쌍방울,,,W 7:6,롯데,,,,,,,W,1992,07,31,93,1,0,0
21469,26329,정규,1992-08-01,,전주,쌍방울,,,L 1:6,롯데,,,,,,,L,1992,08,01,94,0,1,0
21470,26330,정규,1992-08-02,,전주,쌍방울,,,L 4:8,롯데,,,,,,,L,1992,08,02,95,0,1,0
21471,25998,정규,1992-08-04,,@잠실,쌍방울,,,L 4:5,LG,,,,,,,L,1992,08,04,96,0,1,0
21472,25999,정규,1992-08-05,,@잠실,쌍방울,,,L 6:8,LG,,,,,,,L,1992,08,05,97,0,1,0
21473,26000,정규,1992-08-06,,@잠실,쌍방울,,,W 5:4,LG,,,,,,,W,1992,08,06,98,1,0,0
21474,26548,정규,1992-08-08,,전주,쌍방울,,,L 0:10,삼성,,,,,,,L,1992,08,08,99,0,1,0
21475,26549,정규,1992-08-08,,전주,쌍방울,,,W 2:0,삼성,,,,,,,W,1992,08,08,100,1,0,0
21476,26550,정규,1992-08-09,,전주,쌍방울,,,W 3:1,삼성,,,,,,,W,1992,08,09,101,1,0,0
21477,26331,정규,1992-08-11,,@사직,쌍방울,,,L 3:5,롯데,,,,,,,L,1992,08,11,102,0,1,0
21478,26332,정규,1992-08-13,,@사직,쌍방울,,,L 4:8,롯데,,,,,,,L,1992,08,13,103,0,1,0
21479,26333,정규,1992-08-13,,@사직,쌍방울,,,L 10:11,롯데,,,,,,,L,1992,08,13,104,0,1,0
21480,26496,정규,1992-08-16,,전주,쌍방울,,,L 4:5,빙그레,,,,,,,L,1992,08,16,105,0,1,0
21481,26497,정규,1992-08-16,,전주,쌍방울,,,L 0:4,빙그레,,,,,,,L,1992,08,16,106,0,1,0
21482,26551,정규,1992-08-19,,@대구,쌍방울,,,W 9:2,삼성,,,,,,,W,1992,08,19,107,1,0,0
21483,26552,정규,1992-08-19,,@대구,쌍방울,,,W 5:2,삼성,,,,,,,W,1992,08,19,108,1,0,0
21484,26553,정규,1992-08-20,,@대구,쌍방울,,,L 5:7,삼성,,,,,,,L,1992,08,20,109,0,1,0
21485,26001,정규,1992-08-21,,전주,쌍방울,,,L 3:4,LG,,,,,,,L,1992,08,21,110,0,1,0
21486,26002,정규,1992-08-22,,전주,쌍방울,,,L 7:10,LG,,,,,,,L,1992,08,22,111,0,1,0
21487,26003,정규,1992-08-23,,전주,쌍방울,,,L 1:3,LG,,,,,,,L,1992,08,23,112,0,1,0
21488,26334,정규,1992-08-27,,@사직,쌍방울,,,L 3:6,롯데,,,,,,,L,1992,08,27,113,0,1,0
21489,26335,정규,1992-08-27,,@사직,쌍방울,,,W 7:2,롯데,,,,,,,W,1992,08,27,114,1,0,0
21490,26004,정규,1992-08-28,,@잠실,쌍방울,,,L 0:5,LG,,,,,,,L,1992,08,28,115,0,1,0
21491,26005,정규,1992-08-29,,@잠실,쌍방울,,,L 3:5,LG,,,,,,,L,1992,08,29,116,0,1,0
21492,26006,정규,1992-08-30,,@잠실,쌍방울,,,L 1:7,LG,,,,,,,L,1992,08,30,117,0,1,0
21493,26719,정규,1992-09-01,,전주,쌍방울,,,W 3:1,태평양,,,,,,,W,1992,09,01,118,1,0,0
21494,26720,정규,1992-09-02,,전주,쌍방울,,,W 7:3,태평양,,,,,,,W,1992,09,02,119,1,0,0
21495,26721,정규,1992-09-03,,전주,쌍방울,,,L 3:5,태평양,,,,,,,L,1992,09,03,120,0,1,0
21496,26554,정규,1992-09-04,,@대구,쌍방울,,,L 6:12,삼성,,,,,,,L,1992,09,04,121,0,1,0
21497,26336,정규,1992-09-05,,@사직,쌍방울,,,L 5:7,롯데,,,,,,,L,1992,09,05,122,0,1,0
21498,26924,정규,1992-09-08,,@광주,쌍방울,,,L 5:14,해태,,,,,,,L,1992,09,08,123,0,1,0
21499,26722,정규,1992-09-09,,@인천,쌍방울,,,L 1:4,태평양,,,,,,,L,1992,09,09,124,0,1,0
21500,26498,정규,1992-09-15,,전주,쌍방울,,,L 3:6,빙그레,,,,,,,L,1992,09,15,125,0,1,0
21501,26499,정규,1992-09-16,,전주,쌍방울,,,L 2:5,빙그레,,,,,,,L,1992,09,16,126,0,1,0
21502,26555,정규,1993-04-10,,@대구,쌍방울,,,L 0:17,삼성,,,,,,,L,1993,04,10,1,0,1,0
21503,26556,정규,1993-04-11,,@대구,쌍방울,,,L 1:3,삼성,,,,,,,L,1993,04,11,2,0,1,0
21504,26007,정규,1993-04-13,,전주,쌍방울,,,L 4:7,LG,,,,,,,L,1993,04,13,3,0,1,0
21505,26008,정규,1993-04-14,,전주,쌍방울,,,L 1:3,LG,,,,,,,L,1993,04,14,4,0,1,0
21506,26009,정규,1993-04-15,,전주,쌍방울,,,W 1:0,LG,,,,,,,W,1993,04,15,5,1,0,0
21507,26925,정규,1993-04-16,,@광주,쌍방울,,,L 2:13,해태,,,,,,,L,1993,04,16,6,0,1,0
21508,26926,정규,1993-04-17,,@광주,쌍방울,,,L 0:2,해태,,,,,,,L,1993,04,17,7,0,1,0
21509,26927,정규,1993-04-18,,@광주,쌍방울,,,W 7:1,해태,,,,,,,W,1993,04,18,8,1,0,0
21510,26337,정규,1993-04-20,,전주,쌍방울,,,L 0:2,롯데,,,,,,,L,1993,04,20,9,0,1,0
21511,26338,정규,1993-04-21,,전주,쌍방울,,,W 7:2,롯데,,,,,,,W,1993,04,21,10,1,0,0
