rank,game_idx,win_diff,probability
1,76,5,0.0
1,76,6,0.0
1,76,7,0.0
1,77,-7,1.0
1,77,-6,1.0
1,77,-5,1.0
1,77,-4,0.9642857142857143
1,77,-3,0.8928571428571429
1,77,-2,0.8928571428571429
1,77,-1,0.75
1,77,0,0.6428571428571429
1,77,1,0.42857142857142855
1,77,2,0.32142857142857145
1,77,3,0.17857142857142858
1,77,4,0.07142857142857142
1,77,5,0.0
1,77,6,0.0
1,77,7,0.0
1,78,-7,1.0
1,78,-6,1.0
1,78,-5,1.0
1,78,-4,0.9629629629629629
1,78,-3,0.8888888888888888
1,78,-2,0.8888888888888888
1,78,-1,0.8518518518518519
1,78,0,0.6666666666666666
1,78,1,0.4444444444444444
1,78,2,0.2222222222222222
1,78,3,0.1111111111111111
1,78,4,0.037037037037037035
1,78,5,0.037037037037037035
1,78,6,0.037037037037037035
1,78,7,0.0
1,79,-7,1.0
1,79,-6,1.0
1,79,-5,1.0
1,79,-4,0.9259259259259259
1,79,-3,0.8888888888888888
1,79,-2,0.8518518518518519
1,79,-1,0.8148148148148148
1,79,0,0.6666666666666666
1,79,1,0.4074074074074074
1,79,2,0.2962962962962963
1,79,3,0.14814814814814814
1,79,4,0.07407407407407407
1,79,5,0.0
1,79,6,0.0
1,79,7,0.0
1,80,-7,1.0
1,80,-6,1.0
1,80,-5,1.0
1,80,-4,1.0
1,80,-3,0.8846153846153846
1,80,-2,0.8076923076923077
1,80,-1,0.6538461538461539
1,80,0,0.5
1,80,1,0.38461538461538464
1,80,2,0.2692307692307692
1,80,3,0.11538461538461539
1,80,4,0.0
1,80,5,0.0
1,80,6,0.0
1,80,7,0.0
1,81,-7,1.0
1,81,-6,1.0
1,81,-5,1.0
1,81,-4,0.96
1,81,-3,0.88
1,81,-2,0.76
1,81,-1,0.56
1,81,0,0.48
1,81,1,0.36
1,81,2,0.28
1,81,3,0.16
1,81,4,0.12
1,81,5,0.0
1,81,6,0.0
1,81,7,0.0
1,82,-7,1.0
1,82,-6,1.0
1,82,-5,1.0
1,82,-4,0.9629629629629629
1,82,-3,0.9259259259259259
1,82,-2,0.7407407407407407
1,82,-1,0.48148148148148145
1,82,0,0.4444444444444444
1,82,1,0.3333333333333333
1,82,2,0.2222222222222222
1,82,3,0.18518518518518517
1,82,4,0.1111111111111111
1,82,5,0.0
1,82,6,0.0
1,82,7,0.0
1,83,-7,1.0
1,83,-6,1.0
1,83,-5,1.0
1,83,-4,0.96
1,83,-3,0.92
1,83,-2,0.84
1,83,-1,0.6
1,83,0,0.52
1,83,1,0.4
1,83,2,0.2
1,83,3,0.16
1,83,4,0.08
1,83,5,0.04
1,83,6,0.0
1,83,7,0.0
1,84,-7,1.0
1,84,-6,1.0
1,84,-5,1.0
1,84,-4,0.9615384615384616
1,84,-3,0.7692307692307693
1,84,-2,0.7307692307692307
1,84,-1,0.6153846153846154
1,84,0,0.5384615384615384
1,84,1,0.38461538461538464
1,84,2,0.23076923076923078
1,84,3,0.11538461538461539
1,84,4,0.11538461538461539
1,84,5,0.07692307692307693
1,84,6,0.0
1,84,7,0.0
1,85,-7,1.0
1,85,-6,1.0
1,85,-5,0.9642857142857143
1,85,-4,0.9285714285714286
1,85,-3,0.7857142857142857
1,85,-2,0.75
1,85,-1,0.6071428571428571
1,85,0,0.5714285714285714
1,85,1,0.4642857142857143
1,85,2,0.25
1,85,3,0.17857142857142858
1,85,4,0.10714285714285714
1,85,5,0.03571428571428571
1,85,6,0.03571428571428571
1,85,7,0.0
1,86,-7,1.0
1,86,-6,1.0
1,86,-5,1.0
1,86,-4,0.8571428571428571
1,86,-3,0.8214285714285714
1,86,-2,0.7142857142857143
1,86,-1,0.6071428571428571
1,86,0,0.5714285714285714
1,86,1,0.32142857142857145
1,86,2,0.2857142857142857
1,86,3,0.21428571428571427
1,86,4,0.07142857142857142
1,86,5,0.0
1,86,6,0.0
1,86,7,0.0
1,87,-7,1.0
1,87,-6,1.0
1,87,-5,0.96
1,87,-4,0.96
1,87,-3,0.84
1,87,-2,0.84
1,87,-1,0.68
1,87,0,0.56
1,87,1,0.36
1,87,2,0.24
1,87,3,0.2
1,87,4,0.04
1,87,5,0.0
1,87,6,0.0
1,87,7,0.0
1,88,-7,1.0
1,88,-6,1.0
1,88,-5,1.0
1,88,-4,0.9615384615384616
1,88,-3,0.9230769230769231
1,88,-2,0.8461538461538461
1,88,-1,0.7307692307692307
1,88,0,0.6153846153846154
1,88,1,0.46153846153846156
1,88,2,0.2692307692307692
1,88,3,0.23076923076923078
1,88,4,0.038461538461538464
1,88,5,0.038461538461538464
1,88,6,0.0
1,88,7,0.0
1,89,-7,1.0
1,89,-6,1.0
1,89,-5,1.0
1,89,-4,1.0
1,89,-3,0.9629629629629629
1,89,-2,0.9259259259259259
1,89,-1,0.7777777777777778
1,89,0,0.6666666666666666
1,89,1,0.4074074074074074
1,89,2,0.2962962962962963
1,89,3,0.18518518518518517
1,89,4,0.14814814814814814
1,89,5,0.037037037037037035
1,89,6,0.0
1,89,7,0.0
1,90,-7,1.0
1,90,-6,1.0
1,90,-5,1.0
1,90,-4,1.0
1,90,-3,0.9629629629629629
1,90,-2,0.9629629629629629
1,90,-1,0.7777777777777778
1,90,0,0.5925925925925926
1,90,1,0.37037037037037035
1,90,2,0.3333333333333333
1,90,3,0.2222222222222222
1,90,4,0.14814814814814814
1,90,5,0.07407407407407407
1,90,6,0.0
1,90,7,0.0
1,91,-7,1.0
1,91,-6,1.0
1,91,-5,1.0
1,91,-4,1.0
1,91,-3,0.96
1,91,-2,0.92
1,91,-1,0.68
1,91,0,0.52
1,91,1,0.48
1,91,2,0.32
1,91,3,0.24
1,91,4,0.12
1,91,5,0.04
1,91,6,0.0
1,91,7,0.0
1,92,-7,1.0
1,92,-6,1.0
1,92,-5,1.0
1,92,-4,1.0
1,92,-3,1.0
1,92,-2,1.0
1,92,-1,0.8888888888888888
1,92,0,0.7037037037037037
1,92,1,0.4074074074074074
1,92,2,0.3333333333333333
1,92,3,0.25925925925925924
1,92,4,0.2222222222222222
1,92,5,0.07407407407407407
1,92,6,0.0
1,92,7,0.0
1,93,-7,1.0
1,93,-6,1.0
1,93,-5,1.0
1,93,-4,1.0
1,93,-3,1.0
1,93,-2,1.0
1,93,-1,0.9230769230769231
1,93,0,0.6538461538461539
1,93,1,0.38461538461538464
1,93,2,0.3076923076923077
1,93,3,0.3076923076923077
1,93,4,0.19230769230769232
1,93,5,0.07692307692307693
1,93,6,0.0
1,93,7,0.0
1,94,-7,1.0
1,94,-6,1.0
1,94,-5,1.0
1,94,-4,1.0
1,94,-3,1.0
1,94,-2,1.0
1,94,-1,0.9285714285714286
1,94,0,0.75
1,94,1,0.4642857142857143
1,94,2,0.25
1,94,3,0.25
1,94,4,0.21428571428571427
1,94,5,0.07142857142857142
1,94,6,0.0
1,94,7,0.0
1,95,-7,1.0
1,95,-6,1.0
1,95,-5,1.0
1,95,-4,1.0
1,95,-3,1.0
1,95,-2,0.9259259259259259
1,95,-1,0.8148148148148148
1,95,0,0.7037037037037037
1,95,1,0.5185185185185185
1,95,2,0.2962962962962963
1,95,3,0.2222222222222222
1,95,4,0.18518518518518517
1,95,5,0.1111111111111111
1,95,6,0.037037037037037035
1,95,7,0.0
1,96,-7,1.0
1,96,-6,1.0
1,96,-5,1.0
1,96,-4,1.0
1,96,-3,0.9259259259259259
1,96,-2,0.9259259259259259
1,96,-1,0.8888888888888888
1,96,0,0.7037037037037037
1,96,1,0.48148148148148145
1,96,2,0.37037037037037035
1,96,3,0.18518518518518517
1,96,4,0.1111111111111111
1,96,5,0.07407407407407407
1,96,6,0.037037037037037035
1,96,7,0.037037037037037035
1,97,-7,1.0
1,97,-6,1.0
1,97,-5,1.0
1,97,-4,0.9285714285714286
1,97,-3,0.9285714285714286
1,97,-2,0.9285714285714286
1,97,-1,0.8214285714285714
1,97,0,0.6785714285714286
1,97,1,0.5714285714285714
1,97,2,0.35714285714285715
1,97,3,0.25
1,97,4,0.14285714285714285
1,97,5,0.10714285714285714
1,97,6,0.07142857142857142
1,97,7,0.03571428571428571
1,98,-7,1.0
1,98,-6,1.0
1,98,-5,1.0
1,98,-4,0.9629629629629629
1,98,-3,0.9259259259259259
1,98,-2,0.8518518518518519
1,98,-1,0.8518518518518519
1,98,0,0.7407407407407407
1,98,1,0.5185185185185185
1,98,2,0.3333333333333333
1,98,3,0.18518518518518517
1,98,4,0.1111111111111111
1,98,5,0.07407407407407407
1,98,6,0.037037037037037035
1,98,7,0.037037037037037035
1,99,-7,1.0
1,99,-6,1.0
1,99,-5,1.0
1,99,-4,0.9642857142857143
1,99,-3,0.9285714285714286
1,99,-2,0.8571428571428571
1,99,-1,0.8214285714285714
1,99,0,0.6785714285714286
1,99,1,0.5
1,99,2,0.35714285714285715
1,99,3,0.17857142857142858
1,99,4,0.07142857142857142
1,99,5,0.03571428571428571
1,99,6,0.0
1,99,7,0.0
1,100,-7,1.0
1,100,-6,1.0
1,100,-5,1.0
1,100,-4,0.9642857142857143
1,100,-3,0.9285714285714286
1,100,-2,0.8571428571428571
1,100,-1,0.75
1,100,0,0.6785714285714286
1,100,1,0.5714285714285714
1,100,2,0.4642857142857143
1,100,3,0.21428571428571427
1,100,4,0.03571428571428571
1,100,5,0.0
1,100,6,0.0
1,100,7,0.0
1,101,-7,1.0
1,101,-6,1.0
1,101,-5,1.0
1,101,-4,0.9642857142857143
1,101,-3,0.9642857142857143
1,101,-2,0.8571428571428571
1,101,-1,0.7857142857142857
1,101,0,0.6428571428571429
1,101,1,0.5714285714285714
1,101,2,0.35714285714285715
1,101,3,0.17857142857142858
1,101,4,0.14285714285714285
1,101,5,0.0
1,101,6,0.0
1,101,7,0.0
1,102,-7,1.0
1,102,-6,1.0
1,102,-5,0.9642857142857143
1,102,-4,0.9642857142857143
1,102,-3,0.9642857142857143
1,102,-2,0.8571428571428571
1,102,-1,0.7142857142857143
1,102,0,0.6428571428571429
1,102,1,0.4642857142857143
1,102,2,0.25
1,102,3,0.17857142857142858
1,102,4,0.10714285714285714
1,102,5,0.03571428571428571
1,102,6,0.03571428571428571
1,102,7,0.0
1,103,-7,1.0
1,103,-6,1.0
1,103,-5,0.9642857142857143
1,103,-4,0.9642857142857143
1,103,-3,0.9642857142857143
1,103,-2,0.8928571428571429
1,103,-1,0.7142857142857143
1,103,0,0.6785714285714286
1,103,1,0.4642857142857143
1,103,2,0.2857142857142857
1,103,3,0.25
1,103,4,0.14285714285714285
1,103,5,0.14285714285714285
1,103,6,0.03571428571428571
1,103,7,0.03571428571428571
1,104,-7,1.0
1,104,-6,1.0
1,104,-5,1.0
1,104,-4,1.0
1,104,-3,0.8928571428571429
1,104,-2,0.8214285714285714
1,104,-1,0.6785714285714286
1,104,0,0.5714285714285714
1,104,1,0.35714285714285715
1,104,2,0.2857142857142857
1,104,3,0.17857142857142858
1,104,4,0.14285714285714285
1,104,5,0.14285714285714285
1,104,6,0.07142857142857142
1,104,7,0.03571428571428571
1,105,-7,1.0
1,105,-6,1.0
1,105,-5,1.0
1,105,-4,1.0
1,105,-3,0.9285714285714286
1,105,-2,0.7857142857142857
1,105,-1,0.6428571428571429
1,105,0,0.42857142857142855
1,105,1,0.32142857142857145
1,105,2,0.2857142857142857
1,105,3,0.17857142857142858
1,105,4,0.10714285714285714
1,105,5,0.03571428571428571
1,105,6,0.03571428571428571
1,105,7,0.03571428571428571
1,106,-7,1.0
1,106,-6,1.0
1,106,-5,1.0
1,106,-4,1.0
1,106,-3,1.0
1,106,-2,0.8214285714285714
1,106,-1,0.7142857142857143
1,106,0,0.5357142857142857
1,106,1,0.35714285714285715
1,106,2,0.25
1,106,3,0.21428571428571427
1,106,4,0.10714285714285714
1,106,5,0.10714285714285714
1,106,6,0.0
1,106,7,0.0
1,107,-7,1.0
1,107,-6,1.0
1,107,-5,1.0
1,107,-4,1.0
1,107,-3,1.0
1,107,-2,0.9259259259259259
1,107,-1,0.7407407407407407
1,107,0,0.6296296296296297
1,107,1,0.3333333333333333
1,107,2,0.2222222222222222
1,107,3,0.1111111111111111
1,107,4,0.037037037037037035
1,107,5,0.0
1,107,6,0.0
1,107,7,0.0
1,108,-7,1.0
1,108,-6,1.0
1,108,-5,1.0
1,108,-4,1.0
1,108,-3,1.0
1,108,-2,0.9615384615384616
1,108,-1,0.7692307692307693
1,108,0,0.6538461538461539
1,108,1,0.38461538461538464
1,108,2,0.2692307692307692
1,108,3,0.11538461538461539
1,108,4,0.0
1,108,5,0.0
1,108,6,0.0
1,108,7,0.0
1,109,-7,1.0
1,109,-6,1.0
1,109,-5,1.0
1,109,-4,1.0
1,109,-3,1.0
1,109,-2,0.9259259259259259
1,109,-1,0.8888888888888888
1,109,0,0.5925925925925926
1,109,1,0.37037037037037035
1,109,2,0.18518518518518517
1,109,3,0.1111111111111111
1,109,4,0.0
1,109,5,0.0
1,109,6,0.0
1,109,7,0.0
1,110,-7,1.0
1,110,-6,1.0
1,110,-5,1.0
1,110,-4,1.0
1,110,-3,1.0
1,110,-2,0.8928571428571429
1,110,-1,0.8928571428571429
1,110,0,0.6071428571428571
1,110,1,0.39285714285714285
1,110,2,0.14285714285714285
1,110,3,0.10714285714285714
1,110,4,0.0
1,110,5,0.0
1,110,6,0.0
1,110,7,0.0
1,111,-7,1.0
1,111,-6,1.0
1,111,-5,1.0
1,111,-4,1.0
1,111,-3,1.0
1,111,-2,0.8
1,111,-1,0.72
1,111,0,0.6
1,111,1,0.36
1,111,2,0.28
1,111,3,0.12
1,111,4,0.08
1,111,5,0.04
1,111,6,0.0
1,111,7,0.0
1,112,-7,1.0
1,112,-6,1.0
1,112,-5,1.0
1,112,-4,1.0
1,112,-3,0.96
1,112,-2,0.88
1,112,-1,0.76
1,112,0,0.6
1,112,1,0.36
1,112,2,0.32
1,112,3,0.16
1,112,4,0.0
1,112,5,0.0
1,112,6,0.0
1,112,7,0.0
1,113,-7,1.0
1,113,-6,1.0
1,113,-5,1.0
1,113,-4,0.96
1,113,-3,0.96
1,113,-2,0.88
1,113,-1,0.8
1,113,0,0.56
1,113,1,0.44
1,113,2,0.36
1,113,3,0.24
1,113,4,0.04
1,113,5,0.04
1,113,6,0.0
1,113,7,0.0
1,114,-7,1.0
1,114,-6,1.0
1,114,-5,1.0
1,114,-4,0.9583333333333334
1,114,-3,0.9583333333333334
1,114,-2,0.9166666666666666
1,114,-1,0.8333333333333334
1,114,0,0.5416666666666666
1,114,1,0.4166666666666667
1,114,2,0.2916666666666667
1,114,3,0.16666666666666666
1,114,4,0.08333333333333333
1,114,5,0.041666666666666664
1,114,6,0.041666666666666664
1,114,7,0.0
1,115,-7,1.0
1,115,-6,1.0
1,115,-5,0.96
1,115,-4,0.96
1,115,-3,0.96
1,115,-2,0.92
1,115,-1,0.8
1,115,0,0.56
1,115,1,0.48
1,115,2,0.32
1,115,3,0.24
1,115,4,0.08
1,115,5,0.04
1,115,6,0.04
1,115,7,0.0
1,116,-7,1.0
1,116,-6,0.96
1,116,-5,0.96
1,116,-4,0.96
1,116,-3,0.92
1,116,-2,0.92
1,116,-1,0.8
1,116,0,0.6
1,116,1,0.44
1,116,2,0.32
1,116,3,0.24
1,116,4,0.08
1,116,5,0.08
1,116,6,0.04
1,116,7,0.0
1,117,-7,1.0
1,117,-6,0.9285714285714286
1,117,-5,0.9285714285714286
1,117,-4,0.9285714285714286
1,117,-3,0.8571428571428571
1,117,-2,0.7857142857142857
1,117,-1,0.7142857142857143
1,117,0,0.6428571428571429
1,117,1,0.42857142857142855
1,117,2,0.2857142857142857
1,117,3,0.14285714285714285
1,117,4,0.07142857142857142
1,117,5,0.07142857142857142
1,117,6,0.0
1,117,7,0.0
1,118,-7,1.0
1,118,-6,1.0
1,118,-5,0.9285714285714286
1,118,-4,0.8571428571428571
1,118,-3,0.8571428571428571
1,118,-2,0.8571428571428571
1,118,-1,0.7142857142857143
1,118,0,0.6428571428571429
1,118,1,0.5
1,118,2,0.21428571428571427
1,118,3,0.07142857142857142
1,118,4,0.07142857142857142
1,118,5,0.07142857142857142
1,118,6,0.07142857142857142
1,118,7,0.07142857142857142
1,119,-7,1.0
1,119,-6,1.0
1,119,-5,1.0
1,119,-4,0.9166666666666666
1,119,-3,0.9166666666666666
1,119,-2,0.9166666666666666
1,119,-1,0.8333333333333334
1,119,0,0.6666666666666666
1,119,1,0.4166666666666667
1,119,2,0.25
1,119,3,0.08333333333333333
1,119,4,0.08333333333333333
1,119,5,0.08333333333333333
1,119,6,0.08333333333333333
1,119,7,0.08333333333333333
1,120,-7,1.0
1,120,-6,1.0
1,120,-5,1.0
1,120,-4,1.0
1,120,-3,0.9090909090909091
1,120,-2,0.9090909090909091
1,120,-1,0.7272727272727273
1,120,0,0.5454545454545454
1,120,1,0.5454545454545454
1,120,2,0.2727272727272727
1,120,3,0.0
1,120,4,0.0
1,120,5,0.0
1,120,6,0.0
1,120,7,0.0
1,121,-7,1.0
1,121,-6,1.0
1,121,-5,1.0
1,121,-4,1.0
1,121,-3,1.0
1,121,-2,0.8333333333333334
1,121,-1,0.8333333333333334
1,121,0,0.6666666666666666
1,121,1,0.3333333333333333
1,121,2,0.25
1,121,3,0.16666666666666666
1,121,4,0.0
1,121,5,0.0
1,121,6,0.0
1,121,7,0.0
1,122,-7,1.0
1,122,-6,1.0
1,122,-5,1.0
1,122,-4,1.0
1,122,-3,1.0
1,122,-2,1.0
1,122,-1,0.8181818181818182
1,122,0,0.7272727272727273
1,122,1,0.5454545454545454
1,122,2,0.2727272727272727
1,122,3,0.09090909090909091
1,122,4,0.0
1,122,5,0.0
1,122,6,0.0
1,122,7,0.0
1,123,-7,1.0
1,123,-6,1.0
1,123,-5,1.0
1,123,-4,1.0
1,123,-3,1.0
1,123,-2,1.0
1,123,-1,0.9090909090909091
1,123,0,0.6363636363636364
1,123,1,0.45454545454545453
1,123,2,0.36363636363636365
1,123,3,0.09090909090909091
1,123,4,0.0
1,123,5,0.0
1,123,6,0.0
1,123,7,0.0
1,124,-7,1.0
1,124,-6,1.0
1,124,-5,1.0
1,124,-4,1.0
1,124,-3,1.0
1,124,-2,1.0
1,124,-1,1.0
1,124,0,0.5
1,124,1,0.5
1,124,2,0.0
1,124,3,0.0
1,124,4,0.0
1,124,5,0.0
1,124,6,0.0
1,124,7,0.0
1,125,-7,1.0
1,125,-6,1.0
1,125,-5,1.0
1,125,-4,1.0
1,125,-3,1.0
1,125,-2,1.0
1,125,-1,0.5
1,125,0,0.5
1,125,1,0.0
1,125,2,0.0
1,125,3,0.0
1,125,4,0.0
1,125,5,0.0
1,125,6,0.0
1,125,7,0.0
1,126,-7,1.0
1,126,-6,1.0
1,126,-5,1.0
1,126,-4,1.0
1,126,-3,1.0
1,126,-2,1.0
1,126,-1,1.0
1,126,0,1.0
1,126,1,0.0
1,126,2,0.0
1,126,3,0.0
1,126,4,0.0
1,126,5,0.0
1,126,6,0.0
1,126,7,0.0
1,127,-7,1.0
1,127,-6,1.0
1,127,-5,1.0
1,127,-4,1.0
1,127,-3,1.0
1,127,-2,1.0
1,127,-1,1.0
1,127,0,1.0
1,127,1,1.0
1,127,2,0.5
1,127,3,0.0
1,127,4,0.0
1,127,5,0.0
1,127,6,0.0
1,127,7,0.0
1,128,-7,1.0
1,128,-6,1.0
1,128,-5,1.0
1,128,-4,1.0
1,128,-3,1.0
1,128,-2,1.0
1,128,-1,1.0
1,128,0,1.0
1,128,1,1.0
1,128,2,0.0
1,128,3,0.0
1,128,4,0.0
1,128,5,0.0
1,128,6,0.0
1,128,7,0.0
1,129,-7,1.0
1,129,-6,1.0
1,129,-5,1.0
1,129,-4,1.0
1,129,-3,1.0
1,129,-2,1.0
1,129,-1,1.0
1,129,0,1.0
1,129,1,0.0
1,129,2,0.0
1,129,3,0.0
1,129,4,0.0
1,129,5,0.0
1,129,6,0.0
1,129,7,0.0
1,130,-7,1.0
1,130,-6,1.0
1,130,-5,1.0
1,130,-4,1.0
1,130,-3,1.0
1,130,-2,1.0
1,130,-1,1.0
1,130,0,1.0
1,130,1,0.5
1,130,2,0.0
1,130,3,0.0
1,130,4,0.0
1,130,5,0.0
1,130,6,0.0
1,130,7,0.0
1,131,-7,1.0
1,131,-6,1.0
1,131,-5,1.0
1,131,-4,1.0
1,131,-3,1.0
1,131,-2,1.0
1,131,-1,1.0
1,131,0,1.0
1,131,1,0.0
1,131,2,0.0
1,131,3,0.0
1,131,4,0.0
1,131,5,0.0
1,131,6,0.0
1,131,7,0.0
1,132,-7,1.0
1,132,-6,1.0
1,132,-5,1.0
1,132,-4,1.0
1,132,-3,1.0
1,132,-2,1.0
1,132,-1,1.0
1,132,0,0.5
1,132,1,0.0
1,132,2,0.0
1,132,3,0.0
1,132,4,0.0
1,132,5,0.0
1,132,6,0.0
1,132,7,0.0
1,133,-7,1.0
1,133,-6,1.0
1,133,-5,1.0
1,133,-4,1.0
1,133,-3,1.0
1,133,-2,1.0
1,133,-1,1.0
1,133,0,1.0
1,133,1,0.0
1,133,2,0.0
1,133,3,0.0
1,133,4,0.0
1,133,5,0.0
1,133,6,0.0
1,133,7,0.0
1,134,-7,1.0
1,134,-6,1.0
1,134,-5,1.0
1,134,-4,1.0
1,134,-3,1.0
1,134,-2,1.0
1,134,-1,1.0
1,134,0,0.5
1,134,1,0.0
1,134,2,0.0
1,134,3,0.0
1,134,4,0.0
1,134,5,0.0
1,134,6,0.0
1,134,7,0.0
2,5,-7,1.0
2,5,-6,1.0
2,5,-5,1.0
2,5,-4,1.0
2,5,-3,1.0
2,5,-2,1.0
2,5,-1,0.6666666666666666
2,5,0,0.0
2,5,1,0.0
2,5,2,0.0
2,5,3,0.0
2,5,4,0.0
2,5,5,0.0
2,5,6,0.0
2,5,7,0.0
2,6,-7,1.0
2,6,-6,1.0
2,6,-5,1.0
2,6,-4,1.0
2,6,-3,1.0
2,6,-2,1.0
2,6,-1,1.0
2,6,0,0.0
2,6,1,0.0
2,6,2,0.0
2,6,3,0.0
2,6,4,0.0
2,6,5,0.0
2,6,6,0.0
2,6,7,0.0
2,7,-7,1.0
2,7,-6,1.0
2,7,-5,1.0
2,7,-4,1.0
2,7,-3,1.0
2,7,-2,1.0
2,7,-1,0.75
2,7,0,0.5
2,7,1,0.5
2,7,2,0.25
2,7,3,0.0
2,7,4,0.0
2,7,5,0.0
2,7,6,0.0
2,7,7,0.0
2,8,-7,1.0
2,8,-6,1.0
2,8,-5,1.0
2,8,-4,1.0
2,8,-3,1.0
2,8,-2,0.8333333333333334
2,8,-1,0.8333333333333334
2,8,0,0.6666666666666666
2,8,1,0.6666666666666666
2,8,2,0.3333333333333333
2,8,3,0.0
2,8,4,0.0
2,8,5,0.0
2,8,6,0.0
2,8,7,0.0
2,9,-7,1.0
2,9,-6,1.0
2,9,-5,1.0
2,9,-4,1.0
2,9,-3,1.0
2,9,-2,0.8
2,9,-1,0.8
2,9,0,0.6
2,9,1,0.4
2,9,2,0.2
2,9,3,0.0
2,9,4,0.0
2,9,5,0.0
2,9,6,0.0
2,9,7,0.0
2,10,-7,1.0
2,10,-6,1.0
2,10,-5,1.0
2,10,-4,0.8888888888888888
2,10,-3,0.7777777777777778
2,10,-2,0.7777777777777778
2,10,-1,0.6666666666666666
2,10,0,0.5555555555555556
2,10,1,0.4444444444444444
2,10,2,0.3333333333333333
2,10,3,0.1111111111111111
2,10,4,0.0
2,10,5,0.0
2,10,6,0.0
2,10,7,0.0
2,11,-7,1.0
2,11,-6,1.0
2,11,-5,1.0
2,11,-4,0.8888888888888888
2,11,-3,0.8888888888888888
2,11,-2,0.7777777777777778
2,11,-1,0.5555555555555556
2,11,0,0.3333333333333333
2,11,1,0.3333333333333333
2,11,2,0.1111111111111111
2,11,3,0.1111111111111111
2,11,4,0.1111111111111111
2,11,5,0.1111111111111111
2,11,6,0.0
2,11,7,0.0
2,12,-7,1.0
2,12,-6,1.0
2,12,-5,0.9166666666666666
2,12,-4,0.9166666666666666
2,12,-3,0.9166666666666666
2,12,-2,0.6666666666666666
2,12,-1,0.5
2,12,0,0.4166666666666667
2,12,1,0.25
2,12,2,0.08333333333333333
2,12,3,0.08333333333333333
2,12,4,0.0
2,12,5,0.0
2,12,6,0.0
2,12,7,0.0
2,13,-7,1.0
2,13,-6,1.0
2,13,-5,0.9
2,13,-4,0.9
2,13,-3,0.8
2,13,-2,0.8
2,13,-1,0.7
2,13,0,0.6
2,13,1,0.1
2,13,2,0.1
2,13,3,0.1
2,13,4,0.0
2,13,5,0.0
2,13,6,0.0
2,13,7,0.0
2,14,-7,1.0
2,14,-6,0.9166666666666666
2,14,-5,0.9166666666666666
2,14,-4,0.8333333333333334
2,14,-3,0.8333333333333334
2,14,-2,0.75
2,14,-1,0.6666666666666666
2,14,0,0.5
2,14,1,0.4166666666666667
2,14,2,0.3333333333333333
2,14,3,0.08333333333333333
2,14,4,0.0
2,14,5,0.0
2,14,6,0.0
2,14,7,0.0
2,15,-7,1.0
2,15,-6,1.0
2,15,-5,1.0
2,15,-4,1.0
2,15,-3,1.0
2,15,-2,0.9333333333333333
2,15,-1,0.8666666666666667
2,15,0,0.8
2,15,1,0.5333333333333333
2,15,2,0.3333333333333333
2,15,3,0.13333333333333333
2,15,4,0.06666666666666667
2,15,5,0.06666666666666667
2,15,6,0.0
2,15,7,0.0
2,16,-7,1.0
2,16,-6,1.0
2,16,-5,1.0
2,16,-4,0.9333333333333333
2,16,-3,0.9333333333333333
2,16,-2,0.8
2,16,-1,0.7333333333333333
2,16,0,0.6
2,16,1,0.4
2,16,2,0.3333333333333333
2,16,3,0.2
2,16,4,0.13333333333333333
2,16,5,0.06666666666666667
2,16,6,0.06666666666666667
2,16,7,0.0
2,17,-7,1.0
2,17,-6,1.0
2,17,-5,1.0
2,17,-4,1.0
2,17,-3,0.9230769230769231
2,17,-2,0.6923076923076923
2,17,-1,0.6153846153846154
2,17,0,0.46153846153846156
2,17,1,0.3076923076923077
2,17,2,0.23076923076923078
2,17,3,0.15384615384615385
2,17,4,0.15384615384615385
2,17,5,0.07692307692307693
2,17,6,0.0
2,17,7,0.0
2,18,-7,1.0
2,18,-6,1.0
2,18,-5,1.0
2,18,-4,1.0
2,18,-3,1.0
2,18,-2,0.9333333333333333
2,18,-1,0.8666666666666667
2,18,0,0.7333333333333333
2,18,1,0.4666666666666667
2,18,2,0.2
2,18,3,0.13333333333333333
2,18,4,0.06666666666666667
2,18,5,0.0
2,18,6,0.0
2,18,7,0.0
2,19,-7,1.0
2,19,-6,1.0
2,19,-5,1.0
2,19,-4,1.0
2,19,-3,1.0
2,19,-2,0.9333333333333333
2,19,-1,0.8666666666666667
2,19,0,0.8
2,19,1,0.6666666666666666
2,19,2,0.4666666666666667
2,19,3,0.3333333333333333
2,19,4,0.0
2,19,5,0.0
2,19,6,0.0
2,19,7,0.0
2,20,-7,1.0
2,20,-6,1.0
2,20,-5,1.0
2,20,-4,0.9411764705882353
2,20,-3,0.9411764705882353
2,20,-2,0.8823529411764706
2,20,-1,0.7647058823529411
2,20,0,0.5882352941176471
2,20,1,0.5294117647058824
2,20,2,0.17647058823529413
2,20,3,0.058823529411764705
2,20,4,0.0
2,20,5,0.0
2,20,6,0.0
2,20,7,0.0
2,21,-7,1.0
2,21,-6,1.0
2,21,-5,1.0
2,21,-4,1.0
2,21,-3,1.0
2,21,-2,0.9333333333333333
2,21,-1,0.7333333333333333
2,21,0,0.6
2,21,1,0.4666666666666667
2,21,2,0.3333333333333333
2,21,3,0.2
2,21,4,0.13333333333333333
2,21,5,0.0
2,21,6,0.0
2,21,7,0.0
2,22,-7,1.0
2,22,-6,1.0
2,22,-5,1.0
2,22,-4,0.9333333333333333
2,22,-3,0.9333333333333333
2,22,-2,0.8
2,22,-1,0.6
